Attack,Unnamed: 0,agc,cn0,constellation,local_time,local_time full number seq,svid
TRUE,90272,6.07,41.1,GPS,1.53873E+12,1538729959030,11
TRUE,2449,1.41,22.4,GPS,1.53872E+12,1538716890866,12
TRUE,105989,-2.55,16.7,GPS,1.53846E+12,1538458817257,16
TRUE,36042,0.14,32.8,GPS,1.53846E+12,1538455463438,8
TRUE,168237,1.53,24.9,Glonass,1.53872E+12,1538716547110,21
TRUE,50717,-0.31,40.3,GPS,1.53864E+12,1538641808960,28
TRUE,518642,-1.59,14.1,Glonass,1.53875E+12,1538754523176,18
TRUE,86985,1.42,23.5,GPS,1.53872E+12,1538715304276,31
TRUE,464126,-2.41,34.1,GPS,1.53875E+12,1538745492907,17
TRUE,259177,13.31,17.6,Glonass,1.53872E+12,1538723146100,20
TRUE,24890,10.2,16.1,Glonass,1.53846E+12,1538456629259,16
TRUE,54998,16.29,36.3,Glonass,1.53873E+12,1538727049111,3
TRUE,81197,-1.01,15.7,Glonass,1.53871E+12,1538714819136,10
TRUE,62388,-11.64,32.3,GPS,1.53873E+12,1538727469109,27
TRUE,217484,1.72,12,Glonass,1.53844E+12,1538438072581,4
TRUE,30483,0.43,31.2,GPS,1.53873E+12,1538725771061,11
TRUE,1717,0.58,31.3,GPS,1.53864E+12,1538638507126,5
TRUE,33925,-0.46,16.6,Glonass,1.53846E+12,1538456032255,14
TRUE,74124,-1.37,29.5,GPS,1.53864E+12,1538643224967,13
TRUE,128,-2.15,22.8,Glonass,1.53856E+12,1538557491915,8
TRUE,74278,6.32,35,Glonass,1.53873E+12,1538728927065,23
TRUE,264623,13.04,25.2,GPS,1.53872E+12,1538723503108,27
TRUE,31310,-3.27,23.2,GPS,1.53863E+12,1538632066943,28
TRUE,78068,1.5,16.1,GPS,1.53842E+12,1538423605611,24
TRUE,117950,-9.16,17.1,GPS,1.53843E+12,1538426906614,24
TRUE,252831,4.64,12,Glonass,1.53872E+12,1538721685067,20
TRUE,300682,0.65,20.6,GPS,1.53873E+12,1538725583069,18
TRUE,88886,0.52,33.7,GPS,1.53871E+12,1538711055097,23
TRUE,424969,0.17,25.2,GPS,1.53873E+12,1538734849114,18
TRUE,274406,0.83,30.1,GPS,1.53844E+12,1538441501241,31
TRUE,546339,1.07,27.5,GPS,1.53875E+12,1538747720208,28
TRUE,20308,0.23,24.7,GPS,1.53872E+12,1538718602892,6
TRUE,69422,0.52,41.8,GPS,1.53871E+12,1538709659110,22
TRUE,25608,-4.13,26.4,GPS,1.53846E+12,1538456478583,9
TRUE,425629,-0.55,16.7,GPS,1.53874E+12,1538740924287,24
TRUE,356434,-0.63,16.1,Glonass,1.53873E+12,1538728700081,23
TRUE,422713,-0.68,21.2,Glonass,1.53873E+12,1538734713283,24
TRUE,12567,-1.82,27.1,GPS,1.53863E+12,1538630872926,3
TRUE,339579,12.1,19.5,Glonass,1.53873E+12,1538729447116,24
TRUE,65001,0,37.8,GPS,1.53846E+12,1538457431805,16
TRUE,11739,0,29.3,Glonass,1.53856E+12,1538558172926,21
TRUE,283289,7.52,16.8,GPS,1.53872E+12,1538724729127,9
TRUE,215069,2.33,32.4,GPS,1.53872E+12,1538718399057,7
TRUE,26717,12.71,28.7,Glonass,1.53846E+12,1538456244141,6
TRUE,374969,-0.82,31.4,GPS,1.53874E+12,1538735507253,7
TRUE,75199,0,43.4,GPS,1.53846E+12,1538456635135,26
TRUE,24007,0.7,32.3,Glonass,1.53846E+12,1538456345593,15
TRUE,60456,-0.34,31.4,Glonass,1.53864E+12,1538642368967,22
TRUE,67211,1.34,11.6,GPS,1.53842E+12,1538422712596,26
TRUE,22280,14.1,29.7,Glonass,1.53846E+12,1538455214879,14
TRUE,110884,2.87,39.7,GPS,1.53873E+12,1538730533108,30
TRUE,585702,-0.17,13.2,Glonass,1.53875E+12,1538753800165,24
TRUE,83226,-3.07,43.4,GPS,1.53865E+12,1538645748175,2
TRUE,93656,4.28,36.2,GPS,1.53846E+12,1538460853149,27
TRUE,2994,-0.1,24.1,GPS,1.53863E+12,1538633287929,10
TRUE,147837,-0.16,24.8,Glonass,1.53872E+12,1538715356125,2
TRUE,130711,0.57,29.8,GPS,1.53871E+12,1538713407311,31
TRUE,60645,-0.83,31.4,Glonass,1.53864E+12,1538641781663,10
TRUE,226214,2.04,27.9,Glonass,1.53872E+12,1538719375049,11
TRUE,1527,-0.1,15.9,Glonass,1.53863E+12,1538630833656,8
TRUE,361276,0.92,26.2,GPS,1.53873E+12,1538734505370,30
TRUE,289818,0.27,27.2,GPS,1.53844E+12,1538442417604,32
TRUE,337078,-1.48,17.6,GPS,1.53873E+12,1538727367059,27
TRUE,9278,1.28,38.4,GPS,1.53872E+12,1538724139085,9
TRUE,6661,0.6,40.7,GPS,1.53846E+12,1538455023380,23
TRUE,71048,0,22.8,Glonass,1.53873E+12,1538727964116,23
TRUE,32531,-1.67,36.3,Glonass,1.53864E+12,1538639717679,21
TRUE,88870,0.52,36.3,GPS,1.53871E+12,1538711054107,16
TRUE,19851,9.36,29.9,Glonass,1.53846E+12,1538455794286,16
TRUE,63418,1.98,36.3,GPS,1.53873E+12,1538728169029,28
TRUE,342339,-0.07,25.1,GPS,1.53845E+12,1538446130414,16
TRUE,22197,2.49,19.9,GPS,1.53864E+12,1538635554925,5
TRUE,30116,-2.66,12.7,GPS,1.53846E+12,1538456478143,27
TRUE,59851,-0.79,33.5,GPS,1.53864E+12,1538643341216,28
TRUE,286582,0.66,29.2,GPS,1.53844E+12,1538442209593,10
TRUE,9041,0.27,27.9,Glonass,1.53856E+12,1538558177029,11
TRUE,20314,0,35.6,GPS,1.53845E+12,1538452833496,23
TRUE,25643,-1.22,27.2,GPS,1.53843E+12,1538431962246,15
TRUE,48102,13.93,34.4,GPS,1.53845E+12,1538453072605,9
TRUE,324986,-0.55,27.9,GPS,1.53844E+12,1538444822784,3
TRUE,1202,0.4,34.5,Glonass,1.53846E+12,1538462381474,7
TRUE,424605,1.1,13.4,GPS,1.53873E+12,1538734809239,11
TRUE,100018,5.5,30.7,Glonass,1.53873E+12,1538730654040,4
TRUE,21756,-3.24,29,GPS,1.53863E+12,1538632298154,16
TRUE,48856,-2.93,27.1,Glonass,1.53864E+12,1538642600189,11
TRUE,2420,0.91,28.8,Glonass,1.53871E+12,1538707337405,10
TRUE,30912,0.31,24.2,GPS,1.53864E+12,1538639624734,18
TRUE,98456,7.8,19.9,Glonass,1.53865E+12,1538646426185,12
TRUE,48044,0.02,30.6,GPS,1.53845E+12,1538454758767,9
TRUE,323533,14.15,28.7,Glonass,1.53873E+12,1538727617113,23
TRUE,322866,13.94,11.9,Glonass,1.53873E+12,1538727565123,13
TRUE,363609,-4.63,19.9,GPS,1.53873E+12,1538729447081,8
TRUE,355050,-7.91,13.1,GPS,1.53873E+12,1538728568079,1
TRUE,113597,1.02,41,GPS,1.53871E+12,1538712822095,3
TRUE,45321,-3.09,24.7,GPS,1.53846E+12,1538457922509,8
TRUE,8730,0.77,30.6,GPS,1.53863E+12,1538631338129,31
TRUE,13048,5.35,34.1,GPS,1.53845E+12,1538452261264,16
TRUE,53198,-0.31,40.7,GPS,1.53864E+12,1538641947959,13
TRUE,338241,-0.07,39.9,GPS,1.53845E+12,1538445798426,14
TRUE,71813,-1.15,33.2,Glonass,1.53871E+12,1538709825102,7
TRUE,21639,0.43,32.9,GPS,1.53873E+12,1538725160047,8
TRUE,281766,0.81,14.1,Glonass,1.53844E+12,1538441954229,20
TRUE,69700,-1.15,40.6,Glonass,1.53871E+12,1538709679126,10
TRUE,17656,1.53,10.1,GPS,1.53842E+12,1538418745611,16
TRUE,63885,-1.37,37.8,GPS,1.53864E+12,1538642582958,30
TRUE,34805,-1.08,15.8,Glonass,1.53863E+12,1538632269947,8
TRUE,7241,-0.03,15.9,Glonass,1.53863E+12,1538631381631,1
TRUE,21452,0,39,GPS,1.53845E+12,1538454497232,16
TRUE,55446,-1.58,38.1,Glonass,1.53846E+12,1538455285923,15
TRUE,30408,-1.37,21.2,Glonass,1.53871E+12,1538709512220,10
TRUE,486433,-0.55,14,GPS,1.53875E+12,1538749355212,12
TRUE,133648,-0.18,23.4,GPS,1.53843E+12,1538429941600,24
TRUE,24731,1.34,28.5,GPS,1.53845E+12,1538453102326,3
TRUE,48546,0.01,32.1,Glonass,1.53873E+12,1538726475102,12
TRUE,42796,-0.61,42.6,GPS,1.53846E+12,1538457352148,22
TRUE,44071,-0.46,44.1,Glonass,1.53864E+12,1538642302184,21
TRUE,192907,4.16,21.6,GPS,1.53872E+12,1538718040152,16
TRUE,28092,21.21,26.8,GPS,1.53846E+12,1538456807962,27
TRUE,150624,19.13,27.2,GPS,1.53871E+12,1538714662047,8
TRUE,24089,0.88,20.6,GPS,1.53871E+12,1538709058049,18
TRUE,28920,-0.25,32,GPS,1.53864E+12,1538640502949,17
TRUE,11685,14.1,30.6,Glonass,1.53845E+12,1538454470017,14
TRUE,90087,5.01,41,Glonass,1.53846E+12,1538460610147,7
TRUE,13264,-0.62,32.3,Glonass,1.53864E+12,1538639498165,11
TRUE,10764,6.64,21.9,Glonass,1.53872E+12,1538720626047,22
TRUE,10503,0.07,35.8,Glonass,1.53872E+12,1538724337053,12
TRUE,363823,-4.03,16,GPS,1.53873E+12,1538729469083,1
TRUE,415119,-2.37,13.9,GPS,1.53873E+12,1538734334687,6
TRUE,186558,-0.47,18.6,Glonass,1.53844E+12,1538435551607,13
TRUE,521898,-1.9,24,Glonass,1.53876E+12,1538755047165,3
TRUE,473213,1.17,30.2,GPS,1.53874E+12,1538737621067,17
TRUE,11757,-0.38,24.6,Glonass,1.53871E+12,1538707992405,7
TRUE,21154,-0.7,24.1,GPS,1.53845E+12,1538451222338,9
TRUE,62888,0.02,40.1,GPS,1.53846E+12,1538455829397,7
TRUE,110229,4.88,36.3,Glonass,1.53846E+12,1538461993164,19
TRUE,24266,1.34,25.1,GPS,1.53845E+12,1538453065328,27
TRUE,29032,3.99,29.1,Glonass,1.53846E+12,1538455684492,9
TRUE,43785,-0.69,40.5,GPS,1.53871E+12,1538708142043,31
TRUE,377568,-0.89,15.6,Glonass,1.53873E+12,1538730795107,24
TRUE,34893,13.19,30.3,GPS,1.53872E+12,1538722099075,11
TRUE,24319,0.2,29.5,GPS,1.53856E+12,1538559002918,1
TRUE,51980,0.27,34.4,GPS,1.53871E+12,1538708428116,14
TRUE,92766,1.53,20.7,GPS,1.53842E+12,1538424694634,26
TRUE,356941,-11.11,14.4,GPS,1.53873E+12,1538728748111,19
TRUE,356249,-2.08,17.4,GPS,1.53873E+12,1538728683079,8
TRUE,368912,-2.23,16.3,GPS,1.53873E+12,1538729945074,19
TRUE,958,-20.35,25.7,GPS,1.53863E+12,1538629701117,10
TRUE,278077,0.55,19.7,Glonass,1.53844E+12,1538441743233,3
TRUE,104914,6.68,38.9,GPS,1.53846E+12,1538461653165,30
TRUE,38229,1.25,16.7,GPS,1.53842E+12,1538420415612,10
TRUE,30013,-0.32,15.6,GPS,1.53846E+12,1538455768481,8
TRUE,11385,1.73,30.8,GPS,1.53856E+12,1538558357050,17
TRUE,48733,12.63,37.1,GPS,1.53872E+12,1538723275070,28
TRUE,40045,22.36,23.2,Glonass,1.53856E+12,1538560270125,12
TRUE,19002,-1.37,21.8,Glonass,1.53845E+12,1538454195123,14
TRUE,462161,1.23,31.4,GPS,1.53874E+12,1538736770767,7
TRUE,49441,7.43,31.4,Glonass,1.53846E+12,1538457757137,9
TRUE,1872,0.6,30.2,GPS,1.53845E+12,1538454698370,23
TRUE,149425,1.16,13.3,Glonass,1.53843E+12,1538432323599,11
TRUE,49503,-0.61,41.3,GPS,1.53846E+12,1538457760161,3
TRUE,160618,-1.62,32,Glonass,1.53872E+12,1538715212052,7
TRUE,287378,-1.78,31.7,GPS,1.53872E+12,1538724961076,11
TRUE,7946,0,28.2,Glonass,1.53856E+12,1538557942952,9
TRUE,79768,-11.64,32,GPS,1.53873E+12,1538728564110,9
TRUE,26194,-0.33,31.6,GPS,1.53846E+12,1538455494499,3
TRUE,554076,-0.49,20.9,Glonass,1.53875E+12,1538749044085,24
TRUE,46181,-0.46,29.1,Glonass,1.53864E+12,1538642421224,22
TRUE,2203,-0.44,34.8,GPS,1.53845E+12,1538453749999,6
TRUE,51004,-0.31,38.7,GPS,1.53864E+12,1538641825964,1
TRUE,125398,-1.06,29.7,Glonass,1.53846E+12,1538460317242,18
TRUE,196489,3.49,23.7,Glonass,1.53872E+12,1538717319059,11
TRUE,241687,14.33,29.4,Glonass,1.53872E+12,1538721907114,11
TRUE,31459,1.37,17.7,GPS,1.53842E+12,1538419865606,29
TRUE,6779,6.15,22.7,GPS,1.53871E+12,1538707625970,23
TRUE,125289,1.02,39.9,GPS,1.53871E+12,1538713688130,26
TRUE,377189,-1.09,18.2,Glonass,1.53873E+12,1538730769075,11
TRUE,11952,5.18,31.9,GPS,1.53871E+12,1538705870104,16
TRUE,513644,-0.41,26,Glonass,1.53874E+12,1538742719125,23
TRUE,5480,4.26,28.9,GPS,1.53871E+12,1538705530102,25
TRUE,17455,14.1,38.2,Glonass,1.53845E+12,1538454843871,5
TRUE,459582,0.26,19,GPS,1.53874E+12,1538743483190,19
TRUE,13753,6.76,30.8,Glonass,1.53845E+12,1538452312273,14
TRUE,2957,1.43,21.1,GPS,1.53842E+12,1538417528611,29
TRUE,98297,1.34,29.2,GPS,1.53843E+12,1538425090638,24
TRUE,232005,-0.03,44,GPS,1.53844E+12,1538439139594,25
TRUE,436228,-0.65,16.5,GPS,1.53874E+12,1538742116445,28
TRUE,20091,1.58,30.9,GPS,1.53856E+12,1538560227081,28
TRUE,28764,-3.14,16.2,Glonass,1.53864E+12,1538641391184,20
TRUE,584560,1.24,14.1,GPS,1.53875E+12,1538753625064,25
TRUE,86277,3.11,36.5,GPS,1.53864E+12,1538643393718,17
TRUE,91036,-6.2,27.5,Glonass,1.53873E+12,1538730004050,11
TRUE,5641,1.85,40,GPS,1.53845E+12,1538454908137,31
TRUE,67850,3.11,35,GPS,1.53864E+12,1538642223668,13
TRUE,60843,-2.93,34.4,Glonass,1.53864E+12,1538643405175,2
TRUE,463298,-2.31,34.1,GPS,1.53875E+12,1538745078953,17
TRUE,3500,3.98,26.4,GPS,1.53845E+12,1538449946915,26
TRUE,62873,-0.61,33.9,GPS,1.53846E+12,1538458591151,30
TRUE,66841,-1.15,37.2,Glonass,1.53871E+12,1538709484123,7
TRUE,46636,-1.58,31.8,Glonass,1.53845E+12,1538454665790,15
TRUE,391670,-1.08,33.5,GPS,1.53874E+12,1538736742354,30
TRUE,51555,1.25,34.9,GPS,1.53842E+12,1538421534588,13
TRUE,95574,-17.31,13.5,GPS,1.53864E+12,1538643944694,1
TRUE,152811,18.69,14.6,Glonass,1.53871E+12,1538714789046,19
TRUE,445843,-0.73,27,Glonass,1.53874E+12,1538736098360,14
TRUE,122559,-0.8,25.6,Glonass,1.53846E+12,1538460094258,6
TRUE,27064,13.19,10.8,GPS,1.53864E+12,1538636349933,5
TRUE,105078,6.68,32.6,GPS,1.53846E+12,1538461663137,16
TRUE,815,-0.91,31.9,Glonass,1.53864E+12,1538639469214,1
TRUE,46594,7.43,33.8,Glonass,1.53846E+12,1538457586144,15
TRUE,562204,1.36,13.1,GPS,1.53875E+12,1538750274106,2
TRUE,11877,1.15,40.1,GPS,1.53862E+12,1538624561126,16
TRUE,13809,7.13,32.4,GPS,1.53846E+12,1538455646002,16
TRUE,105514,-0.03,28.2,GPS,1.53865E+12,1538645265719,30
TRUE,12504,-1.19,24.8,Glonass,1.53863E+12,1538630945154,7
TRUE,412394,-0.41,25.6,GPS,1.53874E+12,1538738806287,3
TRUE,45492,13.37,29.4,GPS,1.53872E+12,1538723024084,11
TRUE,25113,13.45,26.1,Glonass,1.53846E+12,1538456151151,17
TRUE,82580,0.75,20.1,GPS,1.53871E+12,1538714902311,22
TRUE,463290,-1.63,35.1,GPS,1.53875E+12,1538745074884,17
TRUE,2488,0.6,31.5,GPS,1.53845E+12,1538454739397,31
TRUE,319854,-0.43,22.3,GPS,1.53844E+12,1538444447019,22
TRUE,202096,0.15,27.3,GPS,1.53844E+12,1538436873606,18
TRUE,45307,-0.52,27.8,Glonass,1.53871E+12,1538708254016,1
TRUE,17581,0,31.1,GPS,1.53845E+12,1538452663568,22
TRUE,34364,-0.69,31.1,GPS,1.53871E+12,1538707489030,14
TRUE,58505,1.98,28.4,GPS,1.53873E+12,1538727833051,28
TRUE,70763,-0.99,37,Glonass,1.53871E+12,1538709750024,11
TRUE,6564,1.57,29.9,Glonass,1.53846E+12,1538455017392,9
TRUE,47405,-0.54,13.1,Glonass,1.53871E+12,1538711565153,8
TRUE,15416,-0.5,27.3,GPS,1.53872E+12,1538721158097,11
TRUE,143156,-0.02,36,GPS,1.53871E+12,1538714190042,26
TRUE,76945,1.34,36.9,GPS,1.53871E+12,1538710104013,3
TRUE,26419,1.34,44.1,GPS,1.53845E+12,1538453217044,23
TRUE,21895,1.96,33.6,GPS,1.53872E+12,1538721221045,20
TRUE,176934,-0.39,35.3,GPS,1.53872E+12,1538717047136,7
TRUE,36623,-6.33,32.4,Glonass,1.53846E+12,1538457289978,5
TRUE,65466,-1.15,37.1,Glonass,1.53871E+12,1538709388089,7
TRUE,45602,-3.18,19.2,GPS,1.53846E+12,1538456159783,16
TRUE,42516,0.27,38.6,GPS,1.53871E+12,1538707790104,16
TRUE,69482,-0.53,33.8,GPS,1.53871E+12,1538713418081,27
TRUE,528276,1.24,18.5,GPS,1.53874E+12,1538744936194,2
TRUE,125395,-9.88,17.1,GPS,1.53843E+12,1538428107596,15
TRUE,47668,-2.93,30.3,Glonass,1.53864E+12,1538642514183,3
TRUE,19273,4.54,35.4,Glonass,1.53845E+12,1538452709273,5
TRUE,45458,-0.63,37.3,Glonass,1.53871E+12,1538707989113,7
TRUE,288411,0.41,21.7,GPS,1.53844E+12,1538442320633,26
TRUE,12023,0,34.3,GPS,1.53845E+12,1538454269410,7
TRUE,368635,0.81,17.4,GPS,1.53874E+12,1538735187263,28
TRUE,22021,-24.78,15.1,GPS,1.53864E+12,1538639837967,28
TRUE,298910,10.46,25.6,GPS,1.53873E+12,1538725784107,7
TRUE,18984,-0.7,10.3,Glonass,1.53871E+12,1538708427400,6
TRUE,54018,-0.31,38.8,GPS,1.53864E+12,1538641994962,13
TRUE,11891,5.66,32.9,Glonass,1.53845E+12,1538452187279,14
TRUE,297552,-1.69,19.4,Glonass,1.53873E+12,1538725433072,23
TRUE,3896,1.23,12.6,Glonass,1.53842E+12,1538417608607,23
TRUE,74327,-0.91,16.7,Glonass,1.53871E+12,1538714353790,11
TRUE,1428,11.75,31.1,Glonass,1.53846E+12,1538456185359,9
TRUE,144967,18.36,26.4,Glonass,1.53872E+12,1538715138136,1
TRUE,88888,-6.39,27.8,GPS,1.53846E+12,1538460546151,9
TRUE,55658,1.6,37.5,GPS,1.53873E+12,1538727615042,11
TRUE,72991,6.32,32,Glonass,1.53873E+12,1538728848071,4
TRUE,31578,3.51,23.3,Glonass,1.53863E+12,1538632352149,9
TRUE,28739,0.63,13.9,Glonass,1.53843E+12,1538432147269,3
TRUE,84654,0.75,21,GPS,1.53872E+12,1538715066348,23
TRUE,20575,15.13,26.8,GPS,1.53863E+12,1538625759921,14
TRUE,98254,-1.15,36.5,Glonass,1.53871E+12,1538711719109,1
TRUE,16163,-1.35,26.5,Glonass,1.53856E+12,1538558471932,9
TRUE,83308,1.35,34.3,Glonass,1.53864E+12,1538643822966,21
TRUE,5952,0.23,28.6,GPS,1.53845E+12,1538450113176,18
TRUE,385977,-1.51,12.5,GPS,1.53873E+12,1538731484132,28
TRUE,81905,-4.75,16.1,GPS,1.53846E+12,1538458501642,8
TRUE,496222,1.24,13.6,GPS,1.53874E+12,1538740048107,19
TRUE,19379,0.43,36.7,GPS,1.53872E+12,1538724985029,11
TRUE,312175,11.14,31.8,GPS,1.53873E+12,1538726715119,11
TRUE,323436,1.83,10.1,Glonass,1.53844E+12,1538444696786,14
TRUE,75211,-1.24,28.4,GPS,1.53846E+12,1538459511150,8
TRUE,78473,6.32,33,Glonass,1.53873E+12,1538729190037,3
TRUE,38198,22.36,17.9,Glonass,1.53856E+12,1538560135108,1
TRUE,58793,0.02,45.5,GPS,1.53846E+12,1538455533919,3
TRUE,171804,3.74,20.3,GPS,1.53872E+12,1538716754120,16
TRUE,16478,-0.68,34.6,Glonass,1.53864E+12,1538640670177,2
TRUE,5165,3.61,32,GPS,1.53856E+12,1538557861064,7
TRUE,259759,13.46,24.7,Glonass,1.53872E+12,1538723183099,21
TRUE,6736,0.07,25.8,Glonass,1.53872E+12,1538724033063,13
TRUE,257918,13.44,25.2,Glonass,1.53872E+12,1538723066153,3
TRUE,22021,1.43,23.9,GPS,1.53842E+12,1538419100612,2
TRUE,61229,8.25,33.6,Glonass,1.53873E+12,1538728029046,23
TRUE,29264,21.21,32.9,GPS,1.53846E+12,1538456892864,27
TRUE,258532,13.12,22.3,Glonass,1.53872E+12,1538723106159,22
TRUE,334854,-2.18,32,GPS,1.53873E+12,1538727253125,18
TRUE,496552,-1.56,28.7,Glonass,1.53875E+12,1538750881210,1
TRUE,299204,-0.79,28.8,GPS,1.53873E+12,1538725512069,30
TRUE,142245,17.13,26.9,GPS,1.53871E+12,1538714902097,26
TRUE,26567,-1.14,29.1,GPS,1.53845E+12,1538451573651,26
TRUE,85263,-12.61,12.7,GPS,1.53864E+12,1538643944977,1
TRUE,12758,-1.94,14.4,Glonass,1.53864E+12,1538638505650,12
TRUE,114949,2.87,29.8,GPS,1.53873E+12,1538730800070,13
TRUE,12037,5.36,30.5,GPS,1.53845E+12,1538452203998,23
TRUE,343978,-2.7,37.2,GPS,1.53873E+12,1538727757079,30
TRUE,93094,-1.15,37.1,Glonass,1.53871E+12,1538711356158,8
TRUE,100584,1.02,39.4,GPS,1.53871E+12,1538711880122,26
TRUE,2734,15.7,19,Glonass,1.53845E+12,1538449889871,4
TRUE,14158,1.7,33,GPS,1.53856E+12,1538559514121,19
TRUE,2112,0,37.2,Glonass,1.53864E+12,1538638531147,11
TRUE,4789,-0.68,36,Glonass,1.53862E+12,1538624049126,5
TRUE,2547,0.37,35.7,Glonass,1.53845E+12,1538453132523,15
TRUE,12720,4.87,24.8,Glonass,1.53872E+12,1538720723080,11
TRUE,17750,1.51,27,Glonass,1.53842E+12,1538418754612,22
TRUE,458037,-1.57,13.1,Glonass,1.53874E+12,1538736459466,22
TRUE,333648,13.27,16.7,Glonass,1.53873E+12,1538728787124,23
TRUE,38663,-0.13,25.2,GPS,1.53873E+12,1538726310053,13
TRUE,342065,-0.07,23.6,GPS,1.53845E+12,1538446107415,11
TRUE,26075,13.34,18,GPS,1.53864E+12,1538636271938,18
TRUE,51088,-2.93,25.8,Glonass,1.53864E+12,1538642753182,1
TRUE,13830,1.7,34.4,GPS,1.53856E+12,1538559490127,11
TRUE,219,0.26,34.8,GPS,1.53871E+12,1538705341011,16
TRUE,13281,0.43,38.9,GPS,1.53872E+12,1538724547042,30
TRUE,4103,7.66,13.1,Glonass,1.53856E+12,1538556860039,11
TRUE,835,-0.91,32.1,Glonass,1.53864E+12,1538639470177,1
TRUE,120230,-3.53,21.8,GPS,1.53846E+12,1538459939230,7
TRUE,343561,12.62,24.1,GPS,1.53873E+12,1538729907113,7
TRUE,523723,1.07,26.9,GPS,1.53874E+12,1538744206071,28
TRUE,38273,-1.05,20.5,Glonass,1.53871E+12,1538710420171,10
TRUE,31999,-1.66,21.9,GPS,1.53846E+12,1538455910489,23
TRUE,76853,-0.68,24,Glonass,1.53864E+12,1538643718123,2
TRUE,28310,0.14,34.9,GPS,1.53845E+12,1538454956081,7
TRUE,21954,0.23,26.7,GPS,1.53864E+12,1538639084695,30
TRUE,844,0.11,29.3,Glonass,1.53863E+12,1538630779668,1
TRUE,21483,1.43,19.9,GPS,1.53842E+12,1538419054616,15
TRUE,91943,-1.15,40,Glonass,1.53871E+12,1538711274133,11
TRUE,499038,-3.11,16.2,Glonass,1.53875E+12,1538751252275,24
TRUE,325135,-1.02,25.4,Glonass,1.53873E+12,1538726726064,3
TRUE,32667,13.6,36.7,GPS,1.53846E+12,1538456657137,27
TRUE,36849,0.2,29,GPS,1.53856E+12,1538559873931,19
TRUE,12195,1.74,27.6,GPS,1.53864E+12,1538639432143,13
TRUE,44967,-1.56,29.7,Glonass,1.53845E+12,1538454560759,16
TRUE,17944,1.43,25.6,GPS,1.53842E+12,1538418770623,13
TRUE,118008,-1,32.7,Glonass,1.53871E+12,1538712584040,10
TRUE,96278,-8.95,29.9,GPS,1.53865E+12,1538645667161,18
TRUE,581257,1.33,23.2,GPS,1.53875E+12,1538753075095,17
TRUE,43599,-0.98,16.3,GPS,1.53846E+12,1538457793524,7
TRUE,8016,-23.32,12.9,GPS,1.53856E+12,1538556142907,7
TRUE,60116,-1.57,35.3,Glonass,1.53864E+12,1538642617142,22
TRUE,85567,5.97,35.2,Glonass,1.53846E+12,1538457307472,4
TRUE,36592,2.37,37,Glonass,1.53873E+12,1538726159052,12
TRUE,133533,-0.87,21.2,Glonass,1.53871E+12,1538713584042,19
TRUE,9989,5.35,30,GPS,1.53845E+12,1538452061278,3
TRUE,81276,0,29.1,GPS,1.53846E+12,1538459949157,11
TRUE,189174,-0.21,23.7,Glonass,1.53872E+12,1538716880060,8
TRUE,46396,-2.11,24.1,GPS,1.53846E+12,1538457993522,22
TRUE,354381,-2.75,13.5,GPS,1.53873E+12,1538728516072,11
TRUE,2261,7.27,21.9,Glonass,1.53845E+12,1538449822903,16
TRUE,92474,-0.06,23,Glonass,1.53864E+12,1538643766660,3
TRUE,308279,-0.31,12.3,GPS,1.53844E+12,1538443703224,18
TRUE,412912,-0.08,17.1,GPS,1.53874E+12,1538738897169,28
TRUE,6892,-0.27,22.7,GPS,1.53872E+12,1538720418040,3
TRUE,10748,5.59,23.1,GPS,1.53845E+12,1538453574418,16
TRUE,14304,4.49,22.3,GPS,1.53872E+12,1538717721902,5
TRUE,28202,0.79,14.4,GPS,1.53845E+12,1538451699632,31
TRUE,48543,1.25,16.9,GPS,1.53842E+12,1538421282613,21
TRUE,77277,-0.93,33.5,Glonass,1.53871E+12,1538710124019,10
TRUE,156,3.74,21.6,GPS,1.53856E+12,1538558564063,7
TRUE,23678,7.49,32.4,Glonass,1.53845E+12,1538453021320,5
TRUE,106775,-1.67,12.1,GPS,1.53846E+12,1538458876232,16
TRUE,2028,0.42,17.5,GPS,1.53871E+12,1538707307405,1
TRUE,76116,-11.06,14.1,Glonass,1.53846E+12,1538456699096,6
TRUE,34355,-2.53,23.9,GPS,1.53846E+12,1538457126994,27
TRUE,140028,16.29,26.6,GPS,1.53871E+12,1538714760123,23
TRUE,72916,-11.95,23.9,GPS,1.53865E+12,1538645036169,7
TRUE,331248,-0.52,30.8,GPS,1.53845E+12,1538445255136,22
TRUE,97,0.24,26.8,GPS,1.53845E+12,1538451390154,1
TRUE,61522,0.6,30.4,GPS,1.53871E+12,1538709240046,1
TRUE,92365,-1.15,33.5,Glonass,1.53871E+12,1538711304122,7
TRUE,2898,-0.29,32.9,Glonass,1.53863E+12,1538630953660,11
TRUE,1966,1.82,13.4,Glonass,1.53863E+12,1538629760218,8
TRUE,203189,-8.69,24.1,GPS,1.53872E+12,1538718989128,10
TRUE,576175,1.3,32.3,GPS,1.53875E+12,1538752309089,19
TRUE,74450,0.52,37.3,GPS,1.53871E+12,1538710011112,26
TRUE,343163,0.46,28.9,GPS,1.53873E+12,1538727710085,28
TRUE,428118,-0.42,20.4,GPS,1.53874E+12,1538735174174,30
TRUE,134876,12.08,25.4,Glonass,1.53871E+12,1538714377082,10
